Timestamp,SatelliteID,OrbitType,ClockError_ns,EphemerisError_m
2024-01-01 10:15:00,GEO-01,GEO,3.314603422885911,1.0193837123774514
2024-01-01 10:30:00,GEO-01,GEO,3.186178040256973,0.9410887596114017
2024-01-01 10:45:00,GEO-01,GEO,3.429178862770317,1.020273023608831
2024-01-01 11:00:00,GEO-01,GEO,3.4460309416323023,1.0370911787314396
2024-01-01 11:15:00,GEO-01,GEO,3.905706233472176,1.2121487239410538
2024-01-01 11:30:00,GEO-01,GEO,4.108260743376241,1.123687767939115
2024-01-01 11:45:00,GEO-01,GEO,4.256036140974077,1.0507611510183041
2024-01-01 12:00:00,GEO-01,GEO,4.301768388496402,1.3541011833119927
2024-01-01 12:15:00,GEO-01,GEO,4.291275331190257,1.0433759387694188
2024-01-01 12:30:00,GEO-01,GEO,4.021417883560899,1.2100314186794667
2024-01-01 12:45:00,GEO-01,GEO,3.902788180440554,1.236010774043616
2024-01-01 13:00:00,GEO-01,GEO,3.631162630364801,0.8946232352844754
2024-01-01 13:15:00,GEO-01,GEO,4.394888247626265,1.034004986421545
2024-01-01 13:30:00,GEO-01,GEO,3.9808162880385742,0.9472560164615497
2024-01-01 13:45:00,GEO-01,GEO,3.868119275403261,0.9090811897412502
2024-01-01 14:00:00,GEO-01,GEO,3.8475107242124884,0.9922018341876807
2024-01-01 14:15:00,GEO-01,GEO,3.157951165716429,0.8399663566362127
2024-01-01 14:30:00,GEO-01,GEO,3.600532400349567,0.8163259394338397
2024-01-01 14:45:00,GEO-01,GEO,3.35100421483404,0.8110506506097264
2024-01-01 15:00:00,GEO-01,GEO,2.8523359397441923,0.7509284507919144
2024-01-01 15:15:00,GEO-01,GEO,3.0327893167147404,0.6299881835634412
2024-01-01 15:30:00,GEO-01,GEO,3.2299928087605942,0.7848926111297057
2024-01-01 15:45:00,GEO-01,GEO,3.050654508733586,0.7672058775014833
2024-01-01 16:00:00,GEO-01,GEO,2.8880910640715953,0.6530775484615047
2024-01-01 16:15:00,GEO-01,GEO,2.399244469120302,0.5369563751073841
2024-01-01 16:30:00,GEO-01,GEO,3.1610332035132207,0.45974252368916657
2024-01-01 16:45:00,GEO-01,GEO,1.7187101184682492,0.41553356093748683
2024-01-01 17:00:00,GEO-01,GEO,1.7153775420968347,0.6774692784096612
2024-01-01 17:15:00,GEO-01,GEO,1.6522629388208343,0.4917788694724626
2024-01-01 17:30:00,GEO-01,GEO,1.0766339296561664,0.2708961397033407
2024-01-01 17:45:00,GEO-01,GEO,1.643715981744272,0.32915635961166534
2024-01-01 18:00:00,GEO-01,GEO,1.8347664757322653,0.2352947209466893
2024-01-01 18:15:00,GEO-01,GEO,1.3944759276723526,0.29008238694477195
2024-01-01 18:30:00,GEO-01,GEO,1.052922723872451,0.24770359217116808
2024-01-01 18:45:00,GEO-01,GEO,0.5894259032401016,0.26506150267427075
2024-01-01 19:00:00,GEO-01,GEO,0.6269004312602559,0.03687832528616497
2024-01-01 19:15:00,GEO-01,GEO,0.9143830695524325,0.09971049039213115
2024-01-01 19:30:00,GEO-01,GEO,0.4578753827137347,-0.11607107820853735
2024-01-01 19:45:00,GEO-01,GEO,0.22717474648658162,-0.09499557247914409
2024-01-01 20:00:00,GEO-01,GEO,0.11556891149677628,0.0936657509626273
2024-01-01 20:15:00,GEO-01,GEO,0.1555395633556993,-0.11258990714787379
2024-01-01 20:30:00,GEO-01,GEO,-0.26609164350547787,-0.1215523714795768
2024-01-01 20:45:00,GEO-01,GEO,-0.39372639886987687,-0.055272543908519156
2024-01-01 21:00:00,GEO-01,GEO,-0.2142299940698945,0.0011116668590684387
2024-01-01 21:15:00,GEO-01,GEO,-0.7030279249742266,-0.1852095630265343
2024-01-01 21:30:00,GEO-01,GEO,-0.9699581917786069,-0.434732773274408
2024-01-01 21:45:00,GEO-01,GEO,-0.787695738619494,-0.17789545681425267
2024-01-01 22:00:00,GEO-01,GEO,-1.169518471746235,0.0288243750112821
2024-01-01 22:15:00,GEO-01,GEO,-1.2956986084458904,-0.05489647924431521
2024-01-01 22:30:00,GEO-01,GEO,-0.8855120478966413,0.04912296714489678
2024-01-01 22:45:00,GEO-01,GEO,-1.426538402957136,-0.1870749918243392
2024-01-01 23:00:00,GEO-01,GEO,-2.1954915010826817,-0.22504223162909745
2024-01-01 23:15:00,GEO-01,GEO,-1.3436099339458774,0.0013419894799451479
2024-01-01 23:30:00,GEO-01,GEO,-1.6023122835170236,-0.001357112300676245
2024-01-01 23:45:00,GEO-01,GEO,-1.5946317977695266,0.028063636576336398
2024-01-02 00:00:00,GEO-01,GEO,-1.3839126238880652,0.11692574902641012
2024-01-02 00:15:00,GEO-01,GEO,-1.5690647915583682,0.09508500747393323
2024-01-02 00:30:00,GEO-01,GEO,-1.441702223251926,0.12584992995379302
2024-01-02 00:45:00,GEO-01,GEO,-2.087287795234713,0.19213723367019384
2024-01-02 01:00:00,GEO-01,GEO,-1.7254332707610431,0.2090859973974827
2024-01-02 01:15:00,GEO-01,GEO,-0.9708598389367172,0.28552665906060865
2024-01-02 01:30:00,GEO-01,GEO,-1.334900166068819,0.34416060950260696
2024-01-02 01:45:00,GEO-01,GEO,-1.7566303495536428,0.44244031197809425
2024-01-02 02:00:00,GEO-01,GEO,-1.4897910395810148,0.2725889289278944
2024-01-02 02:15:00,GEO-01,GEO,-1.3677707644739998,0.4359021710618505
2024-01-02 02:30:00,GEO-01,GEO,-0.9301165275673179,0.40307133834716585
2024-01-02 02:45:00,GEO-01,GEO,-0.9706913361033976,0.4107356330472668
2024-01-02 03:00:00,GEO-01,GEO,-0.9084580404852979,0.4806584148839055
2024-01-02 03:15:00,GEO-01,GEO,-0.5695133906011581,0.6559583247870793
2024-01-02 03:30:00,GEO-01,GEO,-0.27808735516304706,0.7062584248032895
2024-01-02 03:45:00,GEO-01,GEO,-0.341139993997587,0.7633507019168337
2024-01-02 04:00:00,GEO-01,GEO,-0.28219789874427204,0.7603023810528612
2024-01-02 04:15:00,GEO-01,GEO,-0.06270960252983904,0.8432464229000733
2024-01-02 04:30:00,GEO-01,GEO,0.34598622427333836,0.984955412931369
2024-01-02 04:45:00,GEO-01,GEO,0.4281971628188612,0.8145360201449122
2024-01-02 05:00:00,GEO-01,GEO,0.8523128656493526,1.026030613950508
2024-01-02 05:15:00,GEO-01,GEO,0.4734872401753917,1.0922257741849866
2024-01-02 05:30:00,GEO-01,GEO,0.7859415848144181,1.2175756307082617
2024-01-02 05:45:00,GEO-01,GEO,1.4536295494075493,1.0653680859740033
2024-01-02 06:00:00,GEO-01,GEO,0.7491627969583222,1.4069718078054183
2024-01-02 06:15:00,GEO-01,GEO,1.611701071181975,1.3345945024980779
2024-01-02 06:30:00,GEO-01,GEO,1.8254404209929596,1.394165334835694
2024-01-02 06:45:00,GEO-01,GEO,2.0287364561153107,1.3799496017155546
2024-01-02 07:00:00,GEO-01,GEO,1.5529649244717056,1.5245835317338652
2024-01-02 07:15:00,GEO-01,GEO,2.0444882054027063,1.5242008645806235
2024-01-02 07:30:00,GEO-01,GEO,2.0749901567083002,1.686684146878126
2024-01-02 07:45:00,GEO-01,GEO,2.6981114137487494,1.4656088430586605
2024-01-02 08:00:00,GEO-01,GEO,3.1270491214856238,1.6687227937851685
2024-01-02 08:15:00,GEO-01,GEO,3.0660496099840784,1.7307237936219773
2024-01-02 08:30:00,GEO-01,GEO,2.98988066636209,1.707102435689441
2024-01-02 08:45:00,GEO-01,GEO,3.0541834420448883,1.7181834902478352
2024-01-02 09:00:00,GEO-01,GEO,3.528133922737509,1.7522011971278055
2024-01-02 09:15:00,GEO-01,GEO,3.128305426320162,1.8326504518530635
2024-01-02 09:30:00,GEO-01,GEO,3.8094003170700654,1.657642794447551
2024-01-02 09:45:00,GEO-01,GEO,3.518408294931646,1.9552885755275122
2024-01-02 10:00:00,GEO-01,GEO,4.146151054208684,1.82756634550977
2024-01-02 10:15:00,GEO-01,GEO,4.036381155976966,1.9017585062520999
2024-01-02 10:30:00,GEO-01,GEO,4.082318597423476,1.9356701447561155
2024-01-02 10:45:00,GEO-01,GEO,4.036318978086881,1.852935396397324
2024-01-02 11:00:00,GEO-01,GEO,4.2867895729573995,1.895548474354408
2024-01-02 11:15:00,GEO-01,GEO,4.640830555895047,1.7048657045879396
2024-01-02 11:30:00,GEO-01,GEO,4.855398535889013,1.9779757623422354
2024-01-02 11:45:00,GEO-01,GEO,4.756262499147564,2.005829863707419
2024-01-02 12:00:00,GEO-01,GEO,5.051251094439992,1.71753288093265
2024-01-02 12:15:00,GEO-01,GEO,5.435141254548722,1.8336196708096106
2024-01-02 12:30:00,GEO-01,GEO,4.594836810894691,1.734837517772174
2024-01-02 12:45:00,GEO-01,GEO,4.636687831458477,1.8206292144712553
2024-01-02 13:00:00,GEO-01,GEO,4.260212630574991,1.8809862308774556
2024-01-02 13:15:00,GEO-01,GEO,5.030828779375996,1.8898429082950012
2024-01-02 13:30:00,GEO-01,GEO,5.032571416350204,1.8756980288502088
2024-01-02 13:45:00,GEO-01,GEO,4.339706868845374,1.8645313402215575
2024-01-02 14:00:00,GEO-01,GEO,4.730449800955454,1.678926203016585
2024-01-02 14:15:00,GEO-01,GEO,4.844096513146999,1.5520608717603497
2024-01-02 14:30:00,GEO-01,GEO,4.469541981929934,1.6189671423908414
2024-01-02 14:45:00,GEO-01,GEO,4.567817955808173,1.655692218757765
2024-01-02 15:00:00,GEO-01,GEO,4.267696532796108,1.430045727892636
2024-01-02 15:15:00,GEO-01,GEO,3.742035699015257,1.6778622279646296
2024-01-02 15:30:00,GEO-01,GEO,4.30446969282995,1.559594142876144
2024-01-02 15:45:00,GEO-01,GEO,4.261069294518893,1.4061993951627405
2024-01-02 16:00:00,GEO-01,GEO,3.949667150434494,1.3121318248220104
2024-01-02 16:15:00,GEO-01,GEO,3.3012969576978026,1.2722028604534967
2024-01-02 16:30:00,GEO-01,GEO,3.213846542789967,1.3021875470573119
2024-01-02 16:45:00,GEO-01,GEO,2.94555498681623,1.2274586353122479
2024-01-02 17:00:00,GEO-01,GEO,3.35581830984456,1.3012852457898045
2024-01-02 17:15:00,GEO-01,GEO,3.340895064548356,1.1282007848406868
2024-01-02 17:30:00,GEO-01,GEO,2.9194609832144547,1.1699606569779764
2024-01-02 17:45:00,GEO-01,GEO,2.9029852147949757,1.0742974168056159
2024-01-02 18:00:00,GEO-01,GEO,2.35080554996918,1.0630184875514843
2024-01-02 18:15:00,GEO-01,GEO,2.479925532500675,0.9732000341246548
2024-01-02 18:30:00,GEO-01,GEO,1.8496774913780931,1.0286285643723476
2024-01-02 18:45:00,GEO-01,GEO,1.8537989880549093,0.9934578736678841
2024-01-02 19:00:00,GEO-01,GEO,2.17467114274538,0.9324302020897506
2024-01-02 19:15:00,GEO-01,GEO,1.6667824803814009,0.91449172159842
2024-01-02 19:30:00,GEO-01,GEO,1.9317295488516923,0.7288500708880616
2024-01-02 19:45:00,GEO-01,GEO,1.5640145342245766,0.8275663622097897
2024-01-02 20:00:00,GEO-01,GEO,2.0609024820477106,0.8946791724106152
2024-01-02 20:15:00,GEO-01,GEO,1.1116546188115235,0.7961222570497601
2024-01-02 20:30:00,GEO-01,GEO,0.510293137613022,0.6239700864002079
2024-01-02 20:45:00,GEO-01,GEO,0.7770022578325817,0.7050819409367294
2024-01-02 21:00:00,GEO-01,GEO,0.36074810033518256,0.7336366859635368
2024-01-02 21:15:00,GEO-01,GEO,0.8129015093730902,0.6096364932221954
2024-01-02 21:30:00,GEO-01,GEO,0.41086381378562187,0.5420243182844166
2024-01-02 21:45:00,GEO-01,GEO,0.244626487708817,0.6420204089115974
2024-01-02 22:00:00,GEO-01,GEO,0.14567228868687832,0.5986816547743793
2024-01-02 22:15:00,GEO-01,GEO,0.3121927764681083,0.673864440870152
2024-01-02 22:30:00,GEO-01,GEO,-0.127929381352058,0.5220983503716979
2024-01-02 22:45:00,GEO-01,GEO,0.16960375905148528,0.7470800569976972
2024-01-02 23:00:00,GEO-01,GEO,0.19017408598010244,0.6399402199631239
2024-01-02 23:15:00,GEO-01,GEO,-0.27446640860427507,0.8191656862384784
2024-01-02 23:30:00,GEO-01,GEO,-0.4860299115165314,0.7114540583063327
2024-01-02 23:45:00,GEO-01,GEO,-0.386338913829385,0.759472628255314
2024-01-03 00:00:00,GEO-01,GEO,-0.03131932744908411,0.7708259252468128
2024-01-03 00:15:00,GEO-01,GEO,-0.21606143529787195,0.7486038744278313
2024-01-03 00:30:00,GEO-01,GEO,-0.04171996841020237,1.0970194452221718
2024-01-03 00:45:00,GEO-01,GEO,0.3237293487048236,0.8355532428445024
2024-01-03 01:00:00,GEO-01,GEO,-0.09778868904747667,1.0256998147804972
2024-01-03 01:15:00,GEO-01,GEO,-0.35928710566176647,0.8549224996376797
2024-01-03 01:30:00,GEO-01,GEO,0.2633335502332339,1.045024994489216
2024-01-03 01:45:00,GEO-01,GEO,0.036270717177163514,1.1016619766023386
2024-01-03 02:00:00,GEO-01,GEO,0.2879373994118275,1.0995936920636007
2024-01-03 02:15:00,GEO-01,GEO,0.4440993939402881,1.0952488167119694
2024-01-03 02:30:00,GEO-01,GEO,-0.05428851989624006,1.1782748133006515
2024-01-03 02:45:00,GEO-01,GEO,0.7679275706765979,1.2182659099330326
2024-01-03 03:00:00,GEO-01,GEO,0.7550679795966221,1.554318403530639
2024-01-03 03:15:00,GEO-01,GEO,0.44236884768807083,1.3687057924415962
2024-01-03 03:30:00,GEO-01,GEO,0.8641558923321552,1.4814253755462343
2024-01-03 03:45:00,GEO-01,GEO,1.0079655880821212,1.665975336390678
2024-01-03 04:00:00,GEO-01,GEO,1.3348789205508527,1.4597452073675277
2024-01-03 04:15:00,GEO-01,GEO,1.7627985728872022,1.611174299454179
2024-01-03 04:30:00,GEO-01,GEO,2.1127313461887574,1.6407648585307764
2024-01-03 04:45:00,GEO-01,GEO,1.870087632295777,1.7193648099166579
2024-01-03 05:00:00,GEO-01,GEO,2.4588727251004014,1.7701685357510493
2024-01-03 05:15:00,GEO-01,GEO,2.5523703092462866,1.774545779164437
2024-01-03 05:30:00,GEO-01,GEO,2.525715776725782,1.9262895606553125
2024-01-03 05:45:00,GEO-01,GEO,2.7120260819278252,1.858632977781827
2024-01-03 06:00:00,GEO-01,GEO,2.5187728476812254,2.12085003533973
2024-01-03 06:15:00,GEO-01,GEO,2.621097146756019,2.140065769075838
2024-01-03 06:30:00,GEO-01,GEO,3.3282169778783044,2.08266432688495
2024-01-03 06:45:00,GEO-01,GEO,3.2290913639349186,2.14009257366654
2024-01-03 07:00:00,GEO-01,GEO,3.68009763663475,2.2628356808441574
2024-01-03 07:15:00,GEO-01,GEO,3.735852207488315,2.2040542563468457
2024-01-03 07:30:00,GEO-01,GEO,3.561302259091159,2.51148729323612
2024-01-03 07:45:00,GEO-01,GEO,4.403185303043153,2.4100541690893498
2024-01-03 08:00:00,GEO-01,GEO,4.519714004455201,2.4549978542896387
2024-01-03 08:15:00,GEO-01,GEO,4.857038309745782,2.522520395175114
2024-01-03 08:30:00,GEO-01,GEO,4.748207191241356,2.4322966760738947
2024-01-03 08:45:00,GEO-01,GEO,5.092405967566306,2.6320543991121683
2024-01-03 09:00:00,GEO-01,GEO,5.8305278559787155,2.564453590001374
2024-01-03 09:15:00,GEO-01,GEO,5.562738698034153,2.674704400371315
2024-01-03 09:30:00,GEO-01,GEO,5.84237832156432,2.58334670024394
2024-01-03 09:45:00,GEO-01,GEO,5.440559942937293,2.7550182304494593
2024-01-03 10:00:00,GEO-01,GEO,6.738612859624371,2.680217223336985
2024-01-03 10:15:00,GEO-01,GEO,6.699601979518513,2.8717322672882815
2024-01-03 10:30:00,GEO-01,GEO,6.669744047388438,2.6265110847502373
2024-01-03 10:45:00,GEO-01,GEO,6.612517966503464,2.6904742030928457
2024-01-03 11:00:00,GEO-01,GEO,6.460271547152284,2.569998018722443
2024-01-03 11:15:00,GEO-01,GEO,6.668531704381341,2.61996323325102
2024-01-03 11:30:00,GEO-01,GEO,6.9185617587983685,2.7311353847488697
2024-01-03 11:45:00,GEO-01,GEO,6.471672609490911,2.7752587357843037
2024-01-03 12:00:00,GEO-01,GEO,6.570650996835574,2.948636599653749
2024-01-03 12:15:00,GEO-01,GEO,6.23456821492723,2.6291093961720664
2024-01-03 12:30:00,GEO-01,GEO,6.522553857902799,2.5290064431868458
2024-01-03 12:45:00,GEO-01,GEO,7.258753848756043,2.6782391510128716
2024-01-03 13:00:00,GEO-01,GEO,6.65386642052149,2.4678432037103826
2024-01-03 13:15:00,GEO-01,GEO,6.640172013575198,2.612043085527164
2024-01-03 13:30:00,GEO-01,GEO,6.799997964788458,2.4777904666432606
2024-01-03 13:45:00,GEO-01,GEO,6.178098006494347,2.5191397831455253
2024-01-03 14:00:00,GEO-01,GEO,6.890687537314848,2.5747754194337595
2024-01-03 14:15:00,GEO-01,GEO,6.920812813651293,2.420186720080773
2024-01-03 14:30:00,GEO-01,GEO,6.576759863704861,2.488217409209652
2024-01-03 14:45:00,GEO-01,GEO,6.870918304965496,2.4441846517444734
2024-01-03 15:00:00,GEO-01,GEO,5.879112582344372,2.1308418815089665
2024-01-03 15:15:00,GEO-01,GEO,6.722122389035051,2.1861917863714
2024-01-03 15:30:00,GEO-01,GEO,5.832358537151254,2.078127931215711
2024-01-03 15:45:00,GEO-01,GEO,5.541477159072161,2.3915331506140385
2024-01-03 16:00:00,GEO-01,GEO,5.720014725594948,2.1371831536745534
2024-01-03 16:15:00,GEO-01,GEO,6.211163323414389,2.281701218216577
2024-01-03 16:30:00,GEO-01,GEO,5.4952832109057494,1.8959750259782497
2024-01-03 16:45:00,GEO-01,GEO,5.066821388770533,1.9576253814855817
2024-01-03 17:00:00,GEO-01,GEO,4.798257842507832,2.050788122793291
2024-01-03 17:15:00,GEO-01,GEO,4.99075813938973,1.9449291564687698
2024-01-03 17:30:00,GEO-01,GEO,4.255542121516683,1.9371997935533223
2024-01-03 17:45:00,GEO-01,GEO,4.2926821698148085,1.7163124101989284
2024-01-03 18:00:00,GEO-01,GEO,4.972143969331586,1.9382352294548189
2024-01-03 18:15:00,GEO-01,GEO,4.731271915728432,1.8384106156151736
2024-01-03 18:30:00,GEO-01,GEO,4.120240961241948,1.7625228891516846
2024-01-03 18:45:00,GEO-01,GEO,3.8437595783373912,1.6171461658858446
2024-01-03 19:00:00,GEO-01,GEO,3.8267475457910436,1.683320640623282
2024-01-03 19:15:00,GEO-01,GEO,4.34118570818552,1.589094619339272
2024-01-03 19:30:00,GEO-01,GEO,3.588533407087739,1.4227411559937422
2024-01-03 19:45:00,GEO-01,GEO,3.573673782415793,1.554702829101893
2024-01-03 20:00:00,GEO-01,GEO,2.729211202125526,1.5185892841947588
2024-01-03 20:15:00,GEO-01,GEO,2.651166597446901,1.617725279690474
2024-01-03 20:30:00,GEO-01,GEO,2.675736152349413,1.2681025208040915
2024-01-03 20:45:00,GEO-01,GEO,2.3745622285540384,1.4980819031422585
2024-01-03 21:00:00,GEO-01,GEO,1.6298123189542362,1.3450854156741454
2024-01-03 21:15:00,GEO-01,GEO,2.4532823631782277,1.4818021074867331
2024-01-03 21:30:00,GEO-01,GEO,1.7631023166590292,1.479782771869634
2024-01-03 21:45:00,GEO-01,GEO,2.468575950868844,1.4294490463973817
2024-01-03 22:00:00,GEO-01,GEO,1.6893058460672785,1.5179975364074092
2024-01-03 22:15:00,GEO-01,GEO,1.4117215426618213,1.31522006645433
2024-01-03 22:30:00,GEO-01,GEO,1.4399467172684792,1.5565141885046483
2024-01-03 22:45:00,GEO-01,GEO,1.204278740897456,1.3843053924798192
2024-01-03 23:00:00,GEO-01,GEO,1.0309121925466107,1.3123141867986217
2024-01-03 23:15:00,GEO-01,GEO,1.1907948704491693,1.4568541938755126
2024-01-03 23:30:00,GEO-01,GEO,1.357620501289023,1.2941315183731232
2024-01-03 23:45:00,GEO-01,GEO,0.9285310437539227,1.5519322504735342
2024-01-04 00:00:00,GEO-01,GEO,0.869316037855957,1.5267076972136335
2024-01-04 00:15:00,GEO-01,GEO,0.9498875978480013,1.7052918639306145
2024-01-04 00:30:00,GEO-01,GEO,1.3552001650496144,1.679187248400758
2024-01-04 00:45:00,GEO-01,GEO,1.5309524681386772,1.5104435552815811
2024-01-04 01:00:00,GEO-01,GEO,1.2418686545378357,1.604012241777294
2024-01-04 01:15:00,GEO-01,GEO,1.3581274888521697,1.7808551646525914
2024-01-04 01:30:00,GEO-01,GEO,1.0575355272810973,1.8570230847335545
2024-01-04 01:45:00,GEO-01,GEO,1.5842281412050814,1.9405281800529943
2024-01-04 02:00:00,GEO-01,GEO,1.573270323065167,1.987965646659102
2024-01-04 02:15:00,GEO-01,GEO,1.2927474111446755,1.9079003560062904
2024-01-04 02:30:00,GEO-01,GEO,1.0786583932642078,2.005375894142316
2024-01-04 02:45:00,GEO-01,GEO,1.3687011259524073,2.1529720388798754
2024-01-04 03:00:00,GEO-01,GEO,1.664316540967246,2.0482882575086525
2024-01-04 03:15:00,GEO-01,GEO,2.3536673225694114,2.1734420484352417
2024-01-04 03:30:00,GEO-01,GEO,2.6202250569346464,2.160751748067025
2024-01-04 03:45:00,GEO-01,GEO,2.180493945957754,2.1972213442567496
2024-01-04 04:00:00,GEO-01,GEO,2.3560497732109407,2.31671891434868
2024-01-04 04:15:00,GEO-01,GEO,2.7304362958664443,2.3031572593585774
2024-01-04 04:30:00,GEO-01,GEO,2.835893403241885,2.4190952027770916
2024-01-04 04:45:00,GEO-01,GEO,3.2979009484970394,2.3889864963669347
2024-01-04 05:00:00,GEO-01,GEO,3.0533769014638716,2.5335736220997145
2024-01-04 05:15:00,GEO-01,GEO,3.6913774252605718,2.6570758454441963
2024-01-04 05:30:00,GEO-01,GEO,3.534984492743143,2.6123755068901184
2024-01-04 05:45:00,GEO-01,GEO,4.066089221463704,2.7303287591316794
2024-01-04 06:00:00,GEO-01,GEO,4.294095016673331,2.8003993493261086
2024-01-04 06:15:00,GEO-01,GEO,4.398263956026312,2.887491605947663
2024-01-04 06:30:00,GEO-01,GEO,5.363270126578148,2.883155952745981
2024-01-04 06:45:00,GEO-01,GEO,5.316302860228468,3.05768086834586
2024-01-04 07:00:00,GEO-01,GEO,4.665239645386725,2.7896960668192916
2024-01-04 07:15:00,GEO-01,GEO,5.273083672687016,3.342187400979393
2024-01-04 07:30:00,GEO-01,GEO,5.9701927832995345,3.007679232774032
2024-01-04 07:45:00,GEO-01,GEO,5.44786049587876,3.179103926910732
2024-01-04 08:00:00,GEO-01,GEO,6.231967139635681,3.086328076485837
2024-01-04 08:15:00,GEO-01,GEO,6.389785621731056,3.283306031445467
2024-01-04 08:30:00,GEO-01,GEO,6.163089394609136,3.2824032470955475
2024-01-04 08:45:00,GEO-01,GEO,6.546896122617563,3.2225853755543334
2024-01-04 09:00:00,GEO-01,GEO,6.092098583756346,3.42481231627601
2024-01-04 09:15:00,GEO-01,GEO,7.411992947689431,3.327797093666392
2024-01-04 09:30:00,GEO-01,GEO,6.9414677599930235,3.422366935061625
2024-01-04 09:45:00,GEO-01,GEO,7.419655495119562,3.2960777556118885
2024-01-04 10:00:00,GEO-01,GEO,7.7052494122139965,3.4014974254325
2024-01-04 10:15:00,GEO-01,GEO,8.053137025817092,3.618325619943935
2024-01-04 10:30:00,GEO-01,GEO,7.629917315396903,3.5242631276990246
2024-01-04 10:45:00,GEO-01,GEO,7.924229928844981,3.4652846673840276
2024-01-04 11:00:00,GEO-01,GEO,8.122656261823423,3.3927668890036307
2024-01-04 11:15:00,GEO-01,GEO,8.296866914115206,3.4441462389482935
2024-01-04 11:30:00,GEO-01,GEO,8.449657074487298,3.453526657336469
2024-01-04 11:45:00,GEO-01,GEO,8.016223951925765,3.47175246387748
2024-01-04 12:00:00,GEO-01,GEO,8.00392732447474,3.308972842019062
2024-01-04 12:15:00,GEO-01,GEO,8.642536269893581,3.4701164112837746
2024-01-04 12:30:00,GEO-01,GEO,7.642171738102923,3.2778718024770916
2024-01-04 12:45:00,GEO-01,GEO,8.730567951101136,3.530522488558486
2024-01-04 13:00:00,GEO-01,GEO,8.162638212608446,3.267966421873975
2024-01-04 13:15:00,GEO-01,GEO,8.233352174196023,3.3497815070472594
2024-01-04 13:30:00,GEO-01,GEO,7.999160012086019,3.3930336239456285
